Milliseconds,Weight (grams)
24688,-1.971177
24700,-1.798586
24711,-2.125601
24722,-2.879554
24786,-1.716832
24791,-1.47157
24802,-2.089266
24814,-2.143769
24825,-1.88034
24837,-1.553324
24851,-1.435235
24859,-1.716832
24871,-2.071099
24882,-1.335314
24944,-2.488952
24951,-3.124815
24962,-3.179318
24974,-1.235392
24985,-1.753167
24996,-1.671413
25008,-2.270941
25019,-2.661543
25031,-2.498035
25042,-2.370863
25106,-0.6358636
25111,-1.090052
25122,-1.807669
25133,-2.379946
25145,-2.479868
25156,-1.753167
25168,-2.31636
25179,-2.561622
25190,-1.943926
25202,-1.235392
25268,-1.998428
25270,-2.043847
25282,-3.006727
25293,-2.770549
25305,-1.980261
25316,-2.779632
25327,-2.734213
25339,-2.570706
25350,-1.798586
25362,-2.207355
25408,-2.706962
25419,-2.261858
25430,-2.407198
25442,-2.325444
25453,-0.6540311
25464,-0.5359422
25483,-1.807669
25487,-1.516989
25499,-1.662329
25510,-2.425365
25621,-1.798586
25624,-2.09835
25636,-1.95301
25647,-1.317146
25658,-1.144554
25670,-1.080968
25681,-2.525287
25693,-3.579004
25704,-2.670627
25715,-2.770549
25764,-3.079396
25773,-3.606255
25784,-3.351909
25795,-3.42458
25807,-3.179318
25818,-2.915889
25830,-1.907591
25841,-2.062015
25852,-2.325444
25864,-1.317146
25908,-0.9537953
25910,-1.217225
25921,-1.262643
25932,-1.335314
25944,-2.062015
25955,-2.561622
25967,-2.743297
25978,-2.252774
25989,-1.734999
26001,-2.261858
26049,-2.352695
26058,-1.562408
26069,-1.453403
26081,-1.907591
26092,-2.307276
26103,-1.916675
26115,-2.234606
26128,-2.080182
26138,-1.88034
26149,-2.09835
26198,-1.753167
26206,-2.143769
26218,-2.270941
26229,-1.95301
26240,-1.980261
26252,-2.443533
26263,-3.351909
26275,-3.451831
26286,-3.070313
26298,-2.216439
26349,-1.998428
26355,-1.943926
26366,-1.871256
26377,-1.353481
26389,-1.644162
26400,-2.879554
26412,-3.106648
26423,-1.753167
26434,-2.752381
26446,-2.915889
26498,-2.988559
26503,-2.4617
26514,-1.862172
26526,-1.498821
26537,-2.034764
26549,-2.543454
26560,-3.251988
26571,-3.01581
26583,-2.180104
26594,-1.925758
26655,-2.661543
26663,-3.442747
26674,-3.660758
26686,-2.225523
26697,-1.108219
26708,-1.417067
26720,-2.280025
26734,-2.634292
26743,-2.888638
26754,-2.125601
26811,-1.435235
26823,-2.043847
26834,-2.425365
26845,-1.526073
26857,-2.152853
26868,-2.434449
26880,-2.007512
26891,-3.261072
26902,-2.443533
26914,-1.734999
26977,-1.635078
26982,-2.543454
26994,-2.080182
27005,-1.435235
27017,-1.635078
27028,-1.289895
27039,-1.789502
27051,-1.189973
27062,-0.8266227
27074,-1.080968
27132,-2.643376
27142,-2.570706
27153,-1.907591
27165,-2.062015
27176,-0.9537953
27188,-1.744083
27199,-1.825837
27210,-0.8811253
27222,-2.261858
27233,-2.616124
27294,-2.379946
27302,-2.370863
27313,-2.24369
27325,-1.598743
27336,-1.3989
27347,-1.789502
27364,-2.343611
27370,-2.65246
27382,-2.770549
27393,-2.534371
27454,-2.643376
27462,-2.906805
27473,-2.888638
27484,-2.670627
27496,-3.142983
27507,-2.579789
27519,-1.507905
27530,-1.980261
27541,-3.061229
27553,-2.152853
27611,-2.007512
27621,-1.725915
27633,-0.9628791
27644,-2.152853
27656,-1.389816
27667,-0.8447903
27678,-1.317146
27690,-2.280025
27701,-1.789502
27713,-1.789502
27770,-1.725915
27781,-2.752381
27793,-2.107434
27804,-1.144554
27815,-1.162722
27827,-1.844004
27838,-1.816753
27850,-2.09835
27861,-2.534371
27872,-2.289109
27995,-1.108219
27998,-1.335314
28009,-1.898507
28021,-1.407984
28032,-1.753167
28044,-1.625994
28055,-2.325444
28066,-1.998428
28078,-0.8720415
28089,-1.262643
28158,-2.561622
28169,-3.351909
28181,-2.398114
28192,-1.071884
28203,-1.589659
28215,-2.24369
28226,-2.043847
28238,-1.762251
28249,-2.116517
28260,-1.380732
28324,-1.371649
28329,-1.480654
28340,-2.116517
28352,-1.998428
28363,-0.2634292
28375,-1.380732
28386,-3.206569
28397,-2.534371
28409,-1.489738
28420,-1.462486
28485,-1.598743
28489,-1.662329
28500,-2.125601
28512,-1.998428
28523,-0.9447116
28534,-1.789502
28546,-1.725915
28557,-2.062015
28569,-2.552538
28580,-2.498035
28644,-2.31636
28648,-1.825837
28660,-1.862172
28671,-1.971177
28683,-1.498821
28694,-1.671413
28708,-2.17102
28717,-2.370863
28728,-3.279239
28740,-2.979475
28806,-2.125601
28808,-2.134685
28820,-2.09835
28831,-2.24369
28843,-2.543454
28854,-2.570706
28865,-3.333742
28877,-2.416282
28888,-2.089266
28900,-1.898507
28974,-1.289895
28979,-2.071099
28991,-1.725915
29002,-1.144554
29014,-2.007512
29025,-1.834921
29037,-1.562408
29048,-1.262643
29059,-1.807669
29071,-1.435235
29136,-2.289109
29139,-3.01581
29151,-2.697878
29162,-1.707748
29174,-0.581361
29185,-0.4087695
29196,-1.080968
29208,-1.95301
29219,-2.343611
29231,-2.325444
29299,-0.9810467
29310,-1.989345
29322,-0.581361
29333,-0.6903662
29345,-1.135471
29356,-1.044633
29373,-1.244476
29379,-1.426151
29390,-1.507905
29402,-2.134685
29503,-1.625994
29505,-1.607826
29516,-1.389816
29527,-2.398114
29539,-2.770549
29550,-3.479082
29561,-2.834135
29573,-2.089266
29584,-1.017382
29596,-1.189973
29642,-1.934842
29653,-1.171806
29664,-1.144554
29676,-2.352695
29687,-2.379946
29698,-1.453403
29710,-1.47157
29721,-1.989345
29733,-2.407198
29744,-2.116517
29792,-3.415496
29801,-2.607041
29813,-1.95301
29824,-2.089266
29835,-2.361779
29847,-2.525287
29858,-2.425365
29870,-2.007512
29881,-1.090052
29892,-1.653245
29941,-1.298978
29950,-1.934842
29961,-2.02568
29972,-2.597957
29984,-1.962093
29995,-1.108219
30008,-1.480654
30018,-1.580575
30029,-1.635078
30041,-0.9083766
30092,-1.734999
30098,-1.980261
30109,-1.734999
30121,-1.834921
30132,-1.943926
30143,-1.744083
30155,-1.625994
30166,-1.971177
30178,-2.09835
30189,-1.344397
30242,-1.971177
30246,-1.925758
30258,-1.353481
30269,-1.753167
30281,-1.644162
30292,-1.180889
30303,-1.289895
30315,-1.008298
30326,-1.144554
30338,-1.417067
30448,-2.17102
30452,-1.553324
30463,-1.635078
30475,-1.262643
30486,-1.108219
30497,-1.289895
30509,-0.7812038
30520,-0.3815182
30532,-0.7902876
30543,-1.807669
30598,-2.198271
30600,-1.507905
30611,-1.844004
30623,-2.234606
30634,-2.016596
30646,-1.362565
30657,-1.189973
30671,-0.8084551
30680,-0.5722773
30691,-1.734999
30747,-1.68958
30749,-1.780418
30760,-2.434449
30771,-1.480654
30783,-0.735785
30794,-0.5995286
30805,-1.807669
30817,-2.72513
30828,-2.352695
30840,-1.998428
30895,-2.225523
30897,-2.071099
30908,-1.044633
30920,-0.617696
30931,-1.589659
30942,-2.452617
30954,-1.825837
30965,-0.9174603
30977,-1.934842
30988,-1.153638
31041,-1.226308
31045,-1.426151
31057,-1.625994
31068,-2.616124
31079,-2.607041
31091,-2.189188
31102,-2.180104
31114,-2.062015
31125,-1.662329
31136,-2.17102
31190,-2.625208
31194,-2.970391
31205,-2.661543
31216,-1.380732
31228,-1.371649
31239,-1.780418
31250,-1.217225
31262,-1.035549
31273,-1.607826
31285,-1.834921
31342,-2817.03
31344,-5632.153
31353,-1.889423
31365,-1.934842
31376,-1.598743
31387,-1.3989
31399,-1.54424
31410,-2.65246
31422,-2.38903
31433,-1.753167
31492,-2.24369
31502,-2.325444
31513,-1.462486
31524,-1.54424
31536,-2.252774
31547,-1.625994
31559,-1.217225
31570,-1.335314
31581,-1.798586
31593,-2.180104
31648,-1.453403
31650,-1.126387
31661,-1.516989
31673,-0.8629578
31684,-1.580575
31696,-1.816753
31707,-1.662329
31718,-2.17102
31730,-2.843219
31741,-2.17102
31800,-2.379946
31810,-2.743297
31821,-2.080182
31833,-1.671413
31844,-1.707748
31855,-2.198271
31867,-1.807669
31878,-1.898507
31890,-1.789502
31907,-1.189973
31964,-2.38903
31969,-3.251988
31981,-3.033978
31992,-2.443533
32004,-1.635078
32015,-1.671413
32026,-1.707748
32038,-2.252774
32049,-2.334528
32061,-1.88034
32119,-1.417067
32129,-1.834921
32141,-2.09835
32152,-2.352695
32163,-2.080182
32175,-1.980261
32186,-1.698664
32198,-1.971177
32209,-2.31636
32220,-2.234606
32279,-2.525287
32289,-2.370863
32300,-1.380732
32312,-1.54424
32323,-1.607826
32335,-1.680497
32346,-1.889423
32357,-2.479868
32369,-2.534371
32380,-0.9719629
32441,-2.579789
32449,-2.370863
32460,-1.862172
32472,-1.644162
32483,-0.9719629
32494,-1.371649
32506,-2.24369
32517,-2.634292
32532,-1.898507
32540,-2.234606
32603,-2.361779
32609,-2.597957
32620,-2.24369
32631,-2.407198
32643,-1.117303
32654,-2.007512
32666,-2.634292
32677,-1.834921
32688,-0.9901304
32700,-1.353481
32823,-2.252774
32825,-3.115731
32837,-1.571491
32848,-1.262643
32860,-1.971177
32871,-1.489738
32882,-1.698664
32894,-1.980261
32905,-2.38903
32917,-2.561622
32979,-1.462486
32985,-1.671413
32997,-1.844004
33008,-1.816753
33019,-2.270941
33031,-2.661543
33042,-2.189188
33054,-2.225523
33065,-2.016596
33076,-2.552538
33140,-0.4814395
33145,-1.208141
33156,-2.65246
33168,-1.834921
33179,-2.052931
33191,-2.861386
33202,-2.398114
33213,-1.535156
33225,-1.090052
33236,-0.69945
33301,-1.271727
33305,-2.752381
33316,-3.315574
33328,-2.597957
33339,-1.335314
33350,-1.562408
33362,-2.089266
33373,-2.298193
33385,-3.379161
33396,-2.65246
33462,-2.407198
33465,-1.898507
33476,-1.889423
33487,-1.371649
33499,-1.135471
33510,-1.271727
33521,-1.580575
33533,-1.862172
33544,-2.561622
33556,-1.3989
33665,-2.379946
33670,-2.934056
33681,-2.452617
33693,-1.526073
33704,-1.135471
33716,-1.3989
33727,-1.099136
33738,-1.162722
33750,-1.934842
33761,-2.379946
33807,-1.789502
33818,-2.407198
33830,-1.226308
33841,-0.9992143
33852,-1.744083
33864,-2.125601
33875,-2.897721
33887,-1.298978
33898,-1.117303
33914,-0.8447903
33959,-1.68958
33967,-1.825837
33978,-2.052931
33989,-1.853088
34001,-2.09835
34012,-1.553324
34024,-1.607826
34035,-1.798586
34046,-1.88034
34058,-1.526073
34106,-2.343611
34115,-1.834921
34126,-1.380732
34138,-1.208141
34149,-1.95301
34161,-1.68958
34172,-2.561622
34183,-2.507119
34195,-2.398114
34206,-1.753167
34254,-2.743297
34263,-1.653245
34275,-1.507905
34286,-1.453403
34298,-2.270941
34309,-3.288323
34320,-3.152067
34332,-2.65246
34343,-2.634292
34355,-1.026466
34404,-1.444319
34412,-2.325444
34423,-1.625994
34434,-0.8720415
34446,-1.962093
34457,-1.644162
34469,-2.679711
34480,-3.23382
34495,-2.843219
34503,-1.507905
34554,-0.9265441
34560,-0.5450259
34571,-1.95301
34583,-1.753167
34594,-2.670627
34606,-3.360993
34617,-2.997643
34628,-2.94314
34640,-2.915889
34651,-2.498035
34701,-2.379946
34708,-1.61691
34720,-1.208141
34731,-1.208141
34743,-1.68958
34754,-1.762251
34765,-1.298978
34777,-1.217225
34788,-1.562408
34800,-1.135471
34852,-1.099136
34857,-1.671413
34868,-2.17102
34880,-2.016596
34891,-2.007512
34902,-1.725915
34914,-1.625994
34925,-1.871256
34937,-2.398114
34948,-2.616124
34999,-0.9447116
35005,-0.6267798
35017,-1.117303
35028,-2.052931
35039,-2.625208
35051,-2.525287
35062,-1.898507
35074,-2.280025
35090,-2.734213
35096,-1.344397
35212,-0.04541883
35222,-0.8175389
35233,-1.407984
35245,-2.143769
35256,-2.289109
35268,-1.925758
35279,-1.998428
35290,-1.298978
35302,-1.480654
35313,-1.417067
35367,-2.361779
35370,-2.679711
35382,-1.798586
35393,-1.3989
35405,-0.6903662
35416,-1.562408
35427,-2.661543
35439,-2.198271
35450,-1.725915
35462,-2.507119
35516,-2.443533
35519,-2.252774
35530,-2.525287
35542,-2.961308
35553,-2.543454
35564,-2.161936
35576,-2.152853
35587,-1.698664
35599,-2.089266
35610,-1.480654
35668,-1.589659
35678,-1.762251
35690,-1.807669
35701,-1.816753
35713,-1.680497
35724,-1.95301
35735,-1.662329
35747,-1.280811
35763,-0.9810467
35770,-0.6540311
35832,-3.524501
35838,-3.106648
35850,-1.825837
35861,-1.435235
35872,-2.307276
35884,-2.7978
35895,-1.971177
35907,-2.7978
35918,-2.852302
35930,-1.135471
35989,-1.289895
35998,-1.199057
36009,-1.635078
36021,-1.889423
36032,-1.871256
36044,-1.362565
36055,-1.844004
36066,-2.398114
36078,-3.188402
36089,-2.743297
36149,-2.679711
36158,-1.526073
36169,-1.407984
36181,-1.916675
36192,-2.261858
36203,-1.925758
36215,-2.225523
36226,-2.125601
36238,-1.943926
36249,-1.480654
36311,-1.998428
36318,-1.934842
36329,-1.498821
36340,-1.662329
36352,-1.526073
36363,-1.044633
36375,-1.54424
36386,-2.4617
36398,-1.68958
36409,-1.271727
